car-id,initial-timestamp,car-type,time-taken-hours,distance-travelled-km,avg-kmh,route-taken,sensor-count,unique-sensors,number-campings,trace-complete
20153313033344-310,2015-06-13 15:33:44,5,1.1144444444444443,80.72469504,72.43492077367897,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20150013040059-365,2015-06-13 16:00:59,1,0.6697222222222222,42.776363520000004,63.871799532144344,entrance0/general-gate4/general-gate7/camping3/camping3/entrance1,6,5,2,True
20155412025458-760,2015-06-12 14:54:58,1,25.820555555555554,51.75650304,2.0044689948146397,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/entrance0,7,5,2,True
20153213033229-169,2015-06-13 15:32:29,1,1.5425,84.87680255999999,55.025479779578596,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,11,9,2,True
20150612090614-805,2015-06-12 09:06:14,1,32.05361111111111,97.62280704,3.045610265302055,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/entrance0,12,9,2,True
20151710081754-167,2015-06-10 08:17:54,2,81.17444444444445,99.84370176000002,1.2299893450867132,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance1,12,10,2,True
20154813034815-550,2015-06-13 15:48:15,1,1.7505555555555556,141.55789824000001,80.86455627800699,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,7,2,True
20155113045129-570,2015-06-13 16:51:29,2,0.8380555555555556,45.57662208,54.38377178919456,entrance1/general-gate7/camping5/camping5/general-gate7/entrance3,6,4,2,True
20152108052101-440,2015-06-08 17:21:01,1,120.3638888888889,106.02358272000001,0.8808587334518013,entrance0/general-gate4/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,13,10,2,True
20155813045825-9,2015-06-13 16:58:25,3,0.95,46.8319104,49.296747789473685,entrance3/general-gate7/camping0/camping0/entrance1,5,4,2,True
20150913040932-624,2015-06-13 16:09:32,1,1.7672222222222222,141.55789824000001,80.10192292738134,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,7,2,True
20155006035017-391,2015-06-06 15:50:17,3,170.29361111111112,51.756503040000005,0.3039251014897473,entrance0/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,7,5,2,True
20154113044136-32,2015-06-13 16:41:36,1,1.5786111111111112,87.58050048000001,55.47946537532994,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/entrance2,13,11,2,True
20155113025112-61,2015-06-13 14:51:12,2P,3.6455555555555557,106.40982528000002,29.18891885156965,ranger-base/gate8/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate2/ranger-stop0/ranger-stop2/general-gate1/gate0/gate1/camping3/camping3/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,26,19,3,True
20150013060021-372,2015-06-13 18:00:21,3,0.4963888888888889,28.195706879999996,56.8016478836038,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20150007110022-413,2015-06-07 11:00:22,2,152.28083333333333,67.20620544,0.44133069125573915,entrance1/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,10,9,2,True
20151212031240-621,2015-06-12 15:12:40,1,28.808333333333334,101.19555072,3.5127179885449813,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20152311102311-455,2015-06-11 10:23:11,2,57.90222222222222,95.11223040000002,1.642635234878723,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,9,8,2,True
20155913075900-567,2015-06-13 19:59:00,2,0.5113888888888889,26.45761536,51.736781801195,entrance3/general-gate7/entrance1,3,3,0,True
20155804015811-880,2015-06-04 13:58:11,1,223.21694444444444,100.80930815999999,0.45162032125697343,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping4/camping4/general-gate7/entrance3,12,10,2,True
20152012032058-382,2015-06-12 15:20:58,2,29.933611111111112,100.80930815999999,3.367763006802089,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping4/camping4/general-gate7/entrance3,12,10,2,True
20151613091635-490,2015-06-13 21:16:35,5,0.4633333333333333,28.195706879999996,60.85404362589927,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20154212054245-458,2015-06-12 17:42:45,1,28.22138888888889,68.55805440000002,2.4292941311259195,entrance1/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,10,9,2,True
20152713092746-105,2015-06-13 21:27:46,3,0.6016666666666667,51.85306368,86.18237730747921,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20154309114329-296,2015-06-09 11:43:29,2,106.3725,101.19555072,0.9513318829584714,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20154810034812-304,2015-06-10 15:48:12,3,78.32555555555555,100.80930816,1.2870551309208007,entrance3/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20155712125721-681,2015-06-12 12:57:21,1,33.75,67.01308416,1.985572864,entrance0/general-gate4/general-gate7/camping2/camping2/general-gate7/entrance3,7,5,2,True
20154613094619-766,2015-06-13 21:46:19,1,1.0808333333333333,57.06733824,52.79938773168851,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20152905032910-293,2015-06-05 15:29:10,1,199.91194444444446,77.15195136000001,0.38592967305883286,entrance2/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
20153514023557-396,2015-06-14 02:35:57,4,0.4886111111111111,31.285647360000002,64.0297501398522,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20150514030504-57,2015-06-14 03:05:04,2,0.75,46.63878912,62.18505216,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20153214043203-288,2015-06-14 04:32:03,1,0.5836111111111111,31.285647360000002,53.60701118324608,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20154614044600-896,2015-06-14 04:46:00,1,0.39805555555555555,20.85709824,52.39745545289602,entrance3/entrance0,2,2,0,True
20154614044621-250,2015-06-14 04:46:21,6,0.5791666666666667,31.285647360000002,54.01838393093525,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20153914053936-509,2015-06-14 05:39:36,6,0.43777777777777777,26.45761536,60.43617721827411,entrance3/general-gate7/entrance1,3,3,0,True
20151814051844-730,2015-06-14 05:18:44,1,1.3252777777777778,77.15195136,58.21568327310836,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping4/camping4/general-gate7/entrance3,11,9,2,True
20155908075949-522,2015-06-08 07:59:49,2,142.97444444444446,42.776363520000004,0.2991888773285047,entrance0/general-gate4/general-gate7/camping3/camping3/entrance1,6,5,2,True
20155813105800-351,2015-06-13 10:58:00,3,20.203333333333333,101.19555072000001,5.008854185117968,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,12,10,2,True
20155613125611-113,2015-06-13 12:56:11,1,18.266944444444444,101.19555072000001,5.539818168701815,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,12,10,2,True
20154913024913-440,2015-06-13 14:49:13,2,17.613333333333333,58.70886912,3.3332060439061317,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/entrance2,11,9,2,True
20151813101843-73,2015-06-13 10:18:43,1,22.316944444444445,50.59777536,2.2672357986084313,entrance2/general-gate3/camping8/camping8/general-gate5/entrance4,6,5,2,True
20152414062411-153,2015-06-14 06:24:11,3,2.5533333333333332,121.85952768000001,47.72566358224544,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,20,10,2,True
20153314083334-485,2015-06-14 08:33:34,1,0.4955555555555556,28.195706879999996,56.89716634977577,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20151113011134-396,2015-06-13 13:11:34,1,20.178333333333335,77.15195136,3.8235046515239115,entrance3/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,11,9,2,True
20150014080042-626,2015-06-14 08:00:42,2,1.4825,92.98789632000002,62.72370746711637,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,18,11,2,True
20151011011032-480,2015-06-11 13:10:32,2,68.80777777777777,90.86356224000001,1.320542025546208,entrance4/general-gate5/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20153714093722-194,2015-06-14 09:37:22,1,0.40555555555555556,20.85709824,51.42846141369863,entrance3/entrance0,2,2,0,True
20154107124133-326,2015-06-07 12:41:33,2,165.4925,155.46263040000002,0.9393938118041604,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,18,9,2,True
20155212055238-204,2015-06-12 17:52:38,1,40.40472222222222,90.86356224,2.248835216345724,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate5/entrance4,9,8,2,True
20154114074114-154,2015-06-14 07:41:14,2P,2.625277777777778,99.36089856,37.847765825415294,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20154614074649-832,2015-06-14 07:46:49,3,2.6463888888888887,84.87680255999999,32.07268701752913,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,11,9,2,True
20152114092105-596,2015-06-14 09:21:05,1,1.238888888888889,69.04085760000001,55.728046493273546,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate0/camping1/camping1/general-gate0/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,16,10,2,True
20154414094406-360,2015-06-14 09:44:06,1,1.2233333333333334,64.40594688000002,52.64791298092644,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/entrance4,11,9,2,True
20155913025927-438,2015-06-13 14:59:27,3,20.11888888888889,45.962864640000014,2.284562775501188,entrance4/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,11,9,2,True
20155214095206-793,2015-06-14 09:52:06,1,1.245,50.59777536,40.64078342168674,entrance4/general-gate5/camping8/camping8/general-gate3/entrance2,6,5,2,True
20155614105630-25,2015-06-14 10:56:30,1,0.5344444444444445,50.59777536,94.67359214968813,entrance2/general-gate3/camping8/camping8/general-gate5/entrance4,6,5,2,True
20153014113041-84,2015-06-14 11:30:41,2,0.07583333333333334,4.24866816,56.02639331868132,entrance4/camping6/camping6/entrance4,4,2,2,True
20155414095405-129,2015-06-14 09:54:05,2P,1.9327777777777777,59.095111679999995,30.575223059499855,ranger-base/gate8/gate5/ranger-stop6/gate6/general-gate7/camping4/camping4/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,14,7,2,True
20152314112304-131,2015-06-14 11:23:04,3,0.5697222222222222,28.195706879999996,49.490270486591896,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20154014114045-845,2015-06-14 11:40:45,6,0.3055555555555556,23.85047808,78.05611007999998,entrance4/entrance2,2,2,0,True
20154913094911-76,2015-06-13 09:49:11,1,26.311666666666667,116.45213184,4.425874396908849,entrance3/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20150114110103-352,2015-06-14 11:01:03,3,1.371388888888889,95.11223040000002,69.35467479035853,entrance2/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20153213033256-646,2015-06-13 15:32:56,1,20.88083333333333,101.19555072,4.846336786686355,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20150007090049-931,2015-06-07 09:00:49,2,171.42055555555555,123.40449792,0.719893232874315,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,16,8,2,True
20153007073050-177,2015-06-07 07:30:50,1,172.9375,117.41773823999999,0.6789605391543188,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping0/camping0/general-gate7/entrance3,12,10,2,True
20152214112227-822,2015-06-14 11:22:27,3,1.12,84.49056000000002,75.438,entrance1/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,11,10,2,True
20150614110618-981,2015-06-14 11:06:18,1,1.7725,111.43097856000001,62.86656054160791,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,18,11,2,True
20151614051608-921,2015-06-14 05:16:08,1,7.691944444444444,93.47069952,12.151764770936405,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,12,6,2,True
20154612074618-947,2015-06-12 07:46:18,3,53.19916666666666,101.19555072000001,1.902201802409186,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,12,10,2,True
20154213044221-384,2015-06-13 16:42:21,1,20.378055555555555,103.89924864000001,5.098585012527093,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,9,2,True
20155014115040-352,2015-06-14 11:50:40,1,1.3277777777777777,87.58050048000001,65.96020956652721,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/entrance2,13,11,2,True
20150314010330-172,2015-06-14 13:03:30,1,0.41583333333333333,26.45761536,63.625527919839676,entrance3/general-gate7/entrance1,3,3,0,True
20154814124812-370,2015-06-14 12:48:12,5,0.7991666666666667,70.29614592,87.96180928467153,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20153213063205-982,2015-06-13 06:32:05,1,31.33111111111111,50.59777536,1.6149371524221576,entrance4/general-gate5/camping8/camping8/general-gate3/entrance2,6,5,2,True
20153214013206-37,2015-06-14 13:32:06,2,0.5016666666666667,28.19570688,56.20406687043189,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20154414014438-128,2015-06-14 13:44:38,5,0.5886111111111111,51.85306368,88.09392602548373,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20154014124047-594,2015-06-14 12:40:47,1,1.7122222222222223,108.53415936,63.387893201817,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,12,10,2,True
20151614011649-199,2015-06-14 13:16:49,2,1.1233333333333333,68.55805439999999,61.03090896142432,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/entrance1,10,9,2,True
20154508054512-557,2015-06-08 17:45:12,1,140.66444444444446,64.40594688000002,0.45786941493546507,entrance4/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
